Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean
Eaglemont,,,h,2012000.0,,,,,3084.0,,,,597.0,Banyule,-37.765,145.0646,,,3084.0,72.0,127.20833333333333
Eaglemont,,,h,2309000.0,,,,,3084.0,,,,1177.0,Banyule,-37.7652,145.0687,,,3084.0,72.0,127.20833333333333
Elsternwick,,,h,900000.0,,,,,3185.0,,,,239.0,Glen Eira,-37.8845,144.999,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1625000.0,,,,,3185.0,,,,447.0,Glen Eira,-37.8912,145.0138,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,906000.0,,,,,3185.0,,,,221.0,Glen Eira,-37.8829,145.0129,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1100000.0,,,,,3185.0,,,,147.0,Glen Eira,-37.8852,144.9997,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,930000.0,,,,,3185.0,,,,295.0,Glen Eira,-37.8904,145.013,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1755000.0,,,,,3185.0,,,,391.0,Glen Eira,-37.8885,145.0133,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1400000.0,,,,,3185.0,,,,489.0,Glen Eira,-37.8916,145.0123,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,1240000.0,,,,,3185.0,,,,319.0,Glen Eira,-37.8922,145.0112,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,700000.0,,,,,3185.0,,,,99.0,Glen Eira,-37.8951,145.0085,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,591000.0,,,,,3185.0,,,,815.0,Glen Eira,-37.8857,145.0136,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,537000.0,,,,,3185.0,,,,0.0,Glen Eira,-37.8838,145.0095,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1805000.0,,,,,3185.0,,,,347.0,Glen Eira,-37.8833,145.0118,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,800000.0,,,,,3185.0,,,,331.0,Glen Eira,-37.8847,144.9992,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,965000.0,,,,,3185.0,,,,275.0,Glen Eira,-37.8859,144.9994,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1160000.0,,,,,3185.0,,,,155.0,Glen Eira,-37.8887,145.0046,,,3185.0,106.0,154.1320754716981
Elsternwick,,,t,820000.0,,,,,3185.0,,,,108.0,Glen Eira,-37.8858,145.0012,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,,,,,,3185.0,,,,527.0,Glen Eira,-37.883,145.0043,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,900000.0,,,,,3185.0,,,,198.0,Glen Eira,-37.8824,145.0133,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1390000.0,,,,,3185.0,,,,463.0,Glen Eira,-37.8879,145.0134,,,3185.0,106.0,154.1320754716981
Elsternwick,,,t,1071000.0,,,,,3185.0,,,,179.0,Glen Eira,-37.8961,145.0125,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1800000.0,,,,,3185.0,,,,492.0,Glen Eira,-37.8789,145.0048,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,,,,,,3185.0,,,,419.0,Glen Eira,-37.8817,145.0126,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,741000.0,,,,,3185.0,,,,0.0,Glen Eira,-37.8829,145.0033,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,626000.0,,,,,3185.0,,,,,Glen Eira,-37.8889,145.0043,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,2160000.0,,,,,3185.0,,,,590.0,Glen Eira,-37.8807,145.0005,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,,,,,,3185.0,,,,661.0,Glen Eira,-37.8844,145.0117,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1500000.0,,,,,3185.0,,,,195.0,Glen Eira,-37.8831,145.0127,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1650000.0,,,,,3185.0,,,,386.0,Glen Eira,-37.883,144.999,,,3185.0,106.0,154.1320754716981
Elsternwick,,,t,850000.0,,,,,3185.0,,,,108.0,Glen Eira,-37.8861,145.0014,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1750000.0,,,,,3185.0,,,,517.0,Glen Eira,-37.8813,145.0063,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1450000.0,,,,,3185.0,,,,351.0,Glen Eira,-37.8832,145.0133,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,,,,,,3185.0,,,,669.0,Glen Eira,-37.8871,145.0081,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,782000.0,,,,,3185.0,,,,0.0,Glen Eira,-37.8921,145.0106,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1007000.0,,,,,3185.0,,,,125.0,Glen Eira,-37.8855,145.001,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1450000.0,,,,,3185.0,,,,376.0,Glen Eira,-37.892,145.00799999999995,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,500000.0,,,,,3185.0,,,,0.0,Glen Eira,-37.8822,144.9994,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,,,,,,3185.0,,,,701.0,Glen Eira,-37.8897,145.00799999999995,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,895000.0,,,,,3185.0,,,,147.0,Glen Eira,-37.8849,144.9993,,,3185.0,106.0,154.1320754716981
Elsternwick,,,t,751000.0,,,,,3185.0,,,,0.0,Glen Eira,-37.8868,145.0,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,2050000.0,,,,,3185.0,,,,420.0,Glen Eira,-37.8891,145.0102,,,3185.0,106.0,154.1320754716981
Elsternwick,,,h,1605000.0,,,,,3185.0,,,,418.0,Glen Eira,-37.8831,145.0153,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,410000.0,,,,,3185.0,,,,0.0,Glen Eira,-37.8863,144.9996,,,3185.0,106.0,154.1320754716981
Elsternwick,,,u,577000.0,,,,,3185.0,,,,0.0,Glen Eira,-37.8889,145.0043,,,3185.0,106.0,154.1320754716981
Elwood,,,u,520000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8761,144.9871,,,3184.0,335.0,147.45373134328358
Elwood,,,t,1350000.0,,,,,3184.0,,,,1170.0,Port Phillip,-37.8831,144.9801,,,3184.0,335.0,147.45373134328358
Elwood,,,u,392500.0,,,,,3184.0,,,,0.0,Port Phillip,-37.882,144.9785,,,3184.0,335.0,147.45373134328358
Elwood,,,u,507000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8752,144.9911,,,3184.0,335.0,147.45373134328358
Elwood,,,u,525000.0,,,,,3184.0,,,,553.0,Port Phillip,-37.8802,144.9942,,,3184.0,335.0,147.45373134328358
Elwood,,,h,2116000.0,,,,,3184.0,,,,463.0,Port Phillip,-37.8787,144.985,,,3184.0,335.0,147.45373134328358
Elwood,,,u,750000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8791,144.9923,,,3184.0,335.0,147.45373134328358
Elwood,,,u,510000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8857,144.9884,,,3184.0,335.0,147.45373134328358
Elwood,,,u,599999.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8808,144.9847,,,3184.0,335.0,147.45373134328358
Elwood,,,u,300000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8749,144.9842,,,3184.0,335.0,147.45373134328358
Elwood,,,t,1395000.0,,,,,3184.0,,,,400.0,Port Phillip,-37.8829,144.9797,,,3184.0,335.0,147.45373134328358
Elwood,,,u,855000.0,,,,,3184.0,,,,,Port Phillip,-37.8725,144.9848,,,3184.0,335.0,147.45373134328358
Elwood,,,u,1050000.0,,,,,3184.0,,,,,Port Phillip,-37.8831,144.9841,,,3184.0,335.0,147.45373134328358
Elwood,,,u,955000.0,,,,,3184.0,,,,,Port Phillip,-37.8867,144.9836,,,3184.0,335.0,147.45373134328358
Elwood,,,u,680000.0,,,,,3184.0,,,,510.0,Port Phillip,-37.881,144.9837,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1911000.0,,,,,3184.0,,,,327.0,Port Phillip,-37.8846,144.9879,,,3184.0,335.0,147.45373134328358
Elwood,,,u,790000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8794,144.9938,,,3184.0,335.0,147.45373134328358
Elwood,,,u,550000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8839,144.9855,,,3184.0,335.0,147.45373134328358
Elwood,,,u,357000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8785,144.9885,,,3184.0,335.0,147.45373134328358
Elwood,,,u,685000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8818,144.9918,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1210000.0,,,,,3184.0,,,,163.0,Port Phillip,-37.8778,144.9904,,,3184.0,335.0,147.45373134328358
Elwood,,,u,825000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.874,144.9819,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1050000.0,,,,,3184.0,,,,257.0,Port Phillip,-37.881,144.9841,,,3184.0,335.0,147.45373134328358
Elwood,,,u,632000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8831,144.9855,,,3184.0,335.0,147.45373134328358
Elwood,,,u,582500.0,,,,,3184.0,,,,0.0,Port Phillip,-37.885,144.991,,,3184.0,335.0,147.45373134328358
Elwood,,,u,485000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8831,144.9918,,,3184.0,335.0,147.45373134328358
Elwood,,,u,660000.0,,,,,3184.0,,,,317.0,Port Phillip,-37.8815,144.9903,,,3184.0,335.0,147.45373134328358
Elwood,,,u,575000.0,,,,,3184.0,,,,483.0,Port Phillip,-37.874,144.9835,,,3184.0,335.0,147.45373134328358
Elwood,,,u,590000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8757,144.9853,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1238000.0,,,,,3184.0,,,,116.0,Port Phillip,-37.8789,144.9836,,,3184.0,335.0,147.45373134328358
Elwood,,,u,640000.0,,,,,3184.0,,,,626.0,Port Phillip,-37.8791,144.9923,,,3184.0,335.0,147.45373134328358
Elwood,,,u,510000.0,,,,,3184.0,,,,0.0,Glen Eira,-37.8831,144.9896,,,3184.0,335.0,147.45373134328358
Elwood,,,u,717000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8758,144.9874,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1875000.0,,,,,3184.0,,,,223.0,Port Phillip,-37.882,144.993,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1180000.0,,,,,3184.0,,,,249.0,Port Phillip,-37.8778,144.9866,,,3184.0,335.0,147.45373134328358
Elwood,,,u,780000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8726,144.9846,,,3184.0,335.0,147.45373134328358
Elwood,,,h,878500.0,,,,,3184.0,,,,75.0,Port Phillip,-37.8843,144.9917,,,3184.0,335.0,147.45373134328358
Elwood,,,h,,,,,,3184.0,,,,737.0,Port Phillip,-37.8839,144.9831,,,3184.0,335.0,147.45373134328358
Elwood,,,u,1015000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8844,144.9855,,,3184.0,335.0,147.45373134328358
Elwood,,,t,940000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8808,144.9893,,,3184.0,335.0,147.45373134328358
Elwood,,,u,630000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8828,144.9897,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1700000.0,,,,,3184.0,,,,316.0,Port Phillip,-37.875,144.9813,,,3184.0,335.0,147.45373134328358
Elwood,,,u,686000.0,,,,,3184.0,,,,,Port Phillip,-37.8716,144.9869,,,3184.0,335.0,147.45373134328358
Elwood,,,u,560000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8751,144.987,,,3184.0,335.0,147.45373134328358
Elwood,,,u,765000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8809,144.9833,,,3184.0,335.0,147.45373134328358
Elwood,,,u,670000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.883,144.9916,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1625000.0,,,,,3184.0,,,,246.0,Port Phillip,-37.8861,144.9877,,,3184.0,335.0,147.45373134328358
Elwood,,,u,1122000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8744,144.9888,,,3184.0,335.0,147.45373134328358
Elwood,,,u,559000.0,,,,,3184.0,,,,1307.0,Port Phillip,-37.8838,144.9853,,,3184.0,335.0,147.45373134328358
Elwood,,,u,369000.0,,,,,3184.0,,,,,Port Phillip,-37.8749,144.9903,,,3184.0,335.0,147.45373134328358
Elwood,,,u,525500.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8749,144.9799,,,3184.0,335.0,147.45373134328358
Elwood,,,h,,,,,,3184.0,,,,560.0,Port Phillip,-37.8822,144.9913,,,3184.0,335.0,147.45373134328358
Elwood,,,u,655000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8902,144.9907,,,3184.0,335.0,147.45373134328358
Elwood,,,u,684000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.875,144.991,,,3184.0,335.0,147.45373134328358
Elwood,,,u,451000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8895,144.9902,,,3184.0,335.0,147.45373134328358
Elwood,,,u,500000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8761,144.9821,,,3184.0,335.0,147.45373134328358
Elwood,,,u,680000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8811,144.9797,,,3184.0,335.0,147.45373134328358
Elwood,,,u,600000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8715,144.9873,,,3184.0,335.0,147.45373134328358
Elwood,,,u,370000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8767,144.9849,,,3184.0,335.0,147.45373134328358
Elwood,,,u,612000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8861,144.9863,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1561000.0,,,,,3184.0,,,,218.0,Port Phillip,-37.8758,144.9798,,,3184.0,335.0,147.45373134328358
Elwood,,,u,390000.0,,,,,3184.0,,,,644.0,Port Phillip,-37.8798,144.994,,,3184.0,335.0,147.45373134328358
Elwood,,,u,313000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8766,144.991,,,3184.0,335.0,147.45373134328358
Elwood,,,u,630000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8817,144.984,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1675000.0,,,,,3184.0,,,,345.0,Port Phillip,-37.8865,144.9891,,,3184.0,335.0,147.45373134328358
Elwood,,,u,470000.0,,,,,3184.0,,,,900.0,Port Phillip,-37.8839,144.9848,,,3184.0,335.0,147.45373134328358
Elwood,,,u,640000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8757,144.987,,,3184.0,335.0,147.45373134328358
Elwood,,,u,932000.0,,,,,3184.0,,,,799.0,Port Phillip,-37.8818,144.9918,,,3184.0,335.0,147.45373134328358
Elwood,,,u,645000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8842,144.9829,,,3184.0,335.0,147.45373134328358
Elwood,,,u,347000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8839,144.9903,,,3184.0,335.0,147.45373134328358
Elwood,,,u,875000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8725,144.9854,,,3184.0,335.0,147.45373134328358
Elwood,,,u,582500.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8895,144.9902,,,3184.0,335.0,147.45373134328358
Elwood,,,u,570000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8831,144.9855,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1875000.0,,,,,3184.0,,,,235.0,Port Phillip,-37.8775,144.9808,,,3184.0,335.0,147.45373134328358
Elwood,,,u,326000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8768,144.9905,,,3184.0,335.0,147.45373134328358
Elwood,,,u,340000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8784,144.9864,,,3184.0,335.0,147.45373134328358
Elwood,,,h,2200000.0,,,,,3184.0,,,,348.0,Port Phillip,-37.8748,144.9778,,,3184.0,335.0,147.45373134328358
Elwood,,,u,687500.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8828,144.9899,,,3184.0,335.0,147.45373134328358
Elwood,,,u,680000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8753,144.9902,,,3184.0,335.0,147.45373134328358
Elwood,,,u,730000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.874,144.9903,,,3184.0,335.0,147.45373134328358
Elwood,,,u,526000.0,,,,,3184.0,,,,0.0,Port Phillip,-37.8809,144.9947,,,3184.0,335.0,147.45373134328358
Elwood,,,t,920000.0,,,,,3184.0,,,,758.0,Port Phillip,-37.8768,144.9845,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1830000.0,,,,,3184.0,,,,374.0,Port Phillip,-37.8747,144.987,,,3184.0,335.0,147.45373134328358
Elwood,,,u,572500.0,,,,,3184.0,,,,1307.0,Port Phillip,-37.8838,144.9853,,,3184.0,335.0,147.45373134328358
Elwood,,,h,1925000.0,,,,,3184.0,,,,393.0,Port Phillip,-37.8835,144.9873,,,3184.0,335.0,147.45373134328358
Essendon,,,h,1425000.0,,,,,3040.0,,,,684.0,Moonee Valley,-37.7585,144.9317,,,3040.0,56.0,114.14285714285714
Essendon,,,u,660000.0,,,,,3040.0,,,,263.0,Moonee Valley,-37.7418,144.8977,,,3040.0,56.0,114.14285714285714
Essendon,,,u,550000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7575,144.9298,,,3040.0,56.0,114.14285714285714
Essendon,,,h,980000.0,,,,,3040.0,,,,445.0,Moonee Valley,-37.7505,144.8934,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1295000.0,,,,,3040.0,,,,688.0,Moonee Valley,-37.7578,144.9317,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1900000.0,,,,,3040.0,,,,733.0,Moonee Valley,-37.7587,144.91,,,3040.0,56.0,114.14285714285714
Essendon,,,t,595000.0,,,,,3040.0,,,,752.0,Moonee Valley,-37.7553,144.9302,,,3040.0,56.0,114.14285714285714
Essendon,,,h,911000.0,,,,,3040.0,,,,225.0,Moonee Valley,-37.7454,144.8987,,,3040.0,56.0,114.14285714285714
Essendon,,,h,900000.0,,,,,3040.0,,,,288.0,Moonee Valley,-37.7562,144.9286,,,3040.0,56.0,114.14285714285714
Essendon,,,u,645000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7495,144.9205,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1965000.0,,,,,3040.0,,,,704.0,Moonee Valley,-37.7509,144.9219,,,3040.0,56.0,114.14285714285714
Essendon,,,u,840000.0,,,,,3040.0,,,,282.0,Moonee Valley,-37.7491,144.8917,,,3040.0,56.0,114.14285714285714
Essendon,,,u,702500.0,,,,,3040.0,,,,168.0,Moonee Valley,-37.758,144.9311,,,3040.0,56.0,114.14285714285714
Essendon,,,h,960000.0,,,,,3040.0,,,,549.0,Moonee Valley,-37.7479,144.8931,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1670000.0,,,,,3040.0,,,,291.0,Moonee Valley,-37.7544,144.9325,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1100000.0,,,,,3040.0,,,,789.0,Moonee Valley,-37.7558,144.9073,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1800000.0,,,,,3040.0,,,,648.0,Moonee Valley,-37.7493,144.9112,,,3040.0,56.0,114.14285714285714
Essendon,,,t,1250000.0,,,,,3040.0,,,,374.0,Moonee Valley,-37.7507,144.8911,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1365000.0,,,,,3040.0,,,,754.0,Moonee Valley,-37.7528,144.8967,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1130000.0,,,,,3040.0,,,,646.0,Moonee Valley,-37.7502,144.8923,,,3040.0,56.0,114.14285714285714
Essendon,,,u,370000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7569,144.9256,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1467000.0,,,,,3040.0,,,,188.0,Moonee Valley,-37.7532,144.9178,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1315000.0,,,,,3040.0,,,,634.0,Moonee Valley,-37.7406,144.894,,,3040.0,56.0,114.14285714285714
Essendon,,,h,,,,,,3040.0,,,,669.0,Moonee Valley,-37.7534,144.9154,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1240000.0,,,,,3040.0,,,,307.0,Moonee Valley,-37.7543,144.9249,,,3040.0,56.0,114.14285714285714
Essendon,,,u,456000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7557,144.9222,,,3040.0,56.0,114.14285714285714
Essendon,,,h,,,,,,3040.0,,,,877.0,Moonee Valley,-37.7491,144.9002,,,3040.0,56.0,114.14285714285714
Essendon,,,u,325000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7447,144.9184,,,3040.0,56.0,114.14285714285714
Essendon,,,u,521000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7504,144.9051,,,3040.0,56.0,114.14285714285714
Essendon,,,u,645000.0,,,,,3040.0,,,,228.0,Moonee Valley,-37.7531,144.9059,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1160000.0,,,,,3040.0,,,,256.0,Moonee Valley,-37.7527,144.8957,,,3040.0,56.0,114.14285714285714
Essendon,,,u,445000.0,,,,,3040.0,,,,916.0,Moonee Valley,-37.7502,144.9065,,,3040.0,56.0,114.14285714285714
Essendon,,,h,,,,,,3040.0,,,,860.0,Moonee Valley,-37.7484,144.9025,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1226000.0,,,,,3040.0,,,,533.0,Moonee Valley,-37.7462,144.8953,,,3040.0,56.0,114.14285714285714
Essendon,,,h,825000.0,,,,,3040.0,,,,477.0,Moonee Valley,-37.7499,144.9127,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1402000.0,,,,,3040.0,,,,554.0,Moonee Valley,-37.7508,144.8937,,,3040.0,56.0,114.14285714285714
Essendon,,,h,897000.0,,,,,3040.0,,,,226.0,Moonee Valley,-37.7393,144.8931,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1240000.0,,,,,3040.0,,,,503.0,Moonee Valley,-37.7456,144.9059,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1990000.0,,,,,3040.0,,,,1021.0,Moonee Valley,-37.7415,144.8987,,,3040.0,56.0,114.14285714285714
Essendon,,,h,855000.0,,,,,3040.0,,,,396.0,Moonee Valley,-37.7484,144.8907,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1775000.0,,,,,3040.0,,,,725.0,Moonee Valley,-37.7551,144.9047,,,3040.0,56.0,114.14285714285714
Essendon,,,u,411000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7547,144.9107,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1275000.0,,,,,3040.0,,,,503.0,Moonee Valley,-37.7513,144.8925,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1800000.0,,,,,3040.0,,,,611.0,Moonee Valley,-37.7527,144.9237,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1590000.0,,,,,3040.0,,,,475.0,Moonee Valley,-37.7418,144.8938,,,3040.0,56.0,114.14285714285714
Essendon,,,u,606000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7598,144.9128,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1385000.0,,,,,3040.0,,,,619.0,Moonee Valley,-37.7543,144.9318,,,3040.0,56.0,114.14285714285714
Essendon,,,t,650000.0,,,,,3040.0,,,,160.0,Moonee Valley,-37.7403,144.8989,,,3040.0,56.0,114.14285714285714
Essendon,,,u,460000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7545,144.8964,,,3040.0,56.0,114.14285714285714
Essendon,,,t,1000000.0,,,,,3040.0,,,,291.0,Moonee Valley,-37.7499,144.8927,,,3040.0,56.0,114.14285714285714
Essendon,,,h,980000.0,,,,,3040.0,,,,464.0,Moonee Valley,-37.7545,144.9332,,,3040.0,56.0,114.14285714285714
Essendon,,,u,520000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7486,144.9072,,,3040.0,56.0,114.14285714285714
Essendon,,,u,585000.0,,,,,3040.0,,,,160.0,Moonee Valley,-37.7421,144.8995,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1295000.0,,,,,3040.0,,,,696.0,Moonee Valley,-37.7465,144.8983,,,3040.0,56.0,114.14285714285714
Essendon,,,t,720000.0,,,,,3040.0,,,,190.0,Moonee Valley,-37.7418,144.8918,,,3040.0,56.0,114.14285714285714
Essendon,,,h,732500.0,,,,,3040.0,,,,196.0,Moonee Valley,-37.7515,144.9084,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1635000.0,,,,,3040.0,,,,638.0,Moonee Valley,-37.7523,144.9052,,,3040.0,56.0,114.14285714285714
Essendon,,,u,485000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7504,144.9138,,,3040.0,56.0,114.14285714285714
Essendon,,,h,980000.0,,,,,3040.0,,,,503.0,Moonee Valley,-37.7463,144.8934,,,3040.0,56.0,114.14285714285714
Essendon,,,u,840000.0,,,,,3040.0,,,,282.0,Moonee Valley,-37.7468,144.9051,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1001000.0,,,,,3040.0,,,,244.0,Moonee Valley,-37.7543,144.9307,,,3040.0,56.0,114.14285714285714
Essendon,,,u,891000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7546,144.9134,,,3040.0,56.0,114.14285714285714
Essendon,,,u,800000.0,,,,,3040.0,,,,502.0,Moonee Valley,-37.7498,144.9048,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1575000.0,,,,,3040.0,,,,700.0,Moonee Valley,-37.7461,144.9173,,,3040.0,56.0,114.14285714285714
Essendon,,,u,280000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7475,144.9194,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1467000.0,,,,,3040.0,,,,683.0,Moonee Valley,-37.7439,144.9195,,,3040.0,56.0,114.14285714285714
Essendon,,,h,770000.0,,,,,3040.0,,,,438.0,Moonee Valley,-37.754,144.92600000000004,,,3040.0,56.0,114.14285714285714
Essendon,,,u,446000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7534,144.9242,,,3040.0,56.0,114.14285714285714
Essendon,,,h,890000.0,,,,,3040.0,,,,649.0,Moonee Valley,-37.7445,144.9133,,,3040.0,56.0,114.14285714285714
Essendon,,,h,870000.0,,,,,3040.0,,,,319.0,Moonee Valley,-37.7555,144.9118,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1500000.0,,,,,3040.0,,,,858.0,Moonee Valley,-37.7442,144.8934,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1266000.0,,,,,3040.0,,,,635.0,Moonee Valley,-37.74,144.8941,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1134000.0,,,,,3040.0,,,,551.0,Moonee Valley,-37.7571,144.9335,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1756000.0,,,,,3040.0,,,,963.0,Moonee Valley,-37.7501,144.9048,,,3040.0,56.0,114.14285714285714
